"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,Follows,Comments,Saves
18089372569882611,17841406860905948,init.fiu,"INIT FIU","First time at ShellHacks? Here’s what you can expect:

    1    Over a thousand hackers, mentors, and sponsors ready to connect
    2    Workshops happening all day and night
    3    Free food and free merch
    4    Hackers working and sleeping at the venue
    5    Big giveaways—from an MSI Claw and Nintendo Switch to even bigger prizes revealed at the event

It’s more than just a hackathon—it’s an experience. Are you ready?

#ShellHacks #Hackathon #weareinit #fiu",39,"09/24/2025 08:56",https://www.instagram.com/reel/DO_Zk-Wjm9q/,"IG reel",,Lifetime,6925,4075,239,31,10,6,16
17935160747962422,17841406860905948,init.fiu,"INIT FIU","Huge thank you to LearnPack for sponsoring ShellHacks 2025‼️
Check them out at ShellHacks to learn more about their products and opportunities in tech!

We can’t wait to see you at ShellHacks! 🐚

#fiu #shellhacks #learnpack #hackathon #technology",0,"09/24/2025 06:00",https://www.instagram.com/p/DO_GOuBjYN8/,"IG image",,Lifetime,3783,535,7,0,0,0,0
18067424735519829,17841406860905948,init.fiu,"INIT FIU","Huge thank you to React Miami for sponsoring ShellHacks 2025‼️
They’ve generously donated tickets to the React Miami Conference 🎟️🔥 — the ultimate React conference in the US!

Don’t miss your chance to win at ShellHacks 🌊

#fiu #shellhacks #reactmiami #hackathon #technology",0,"09/23/2025 16:00",https://www.instagram.com/p/DO9mBNyD9Eg/,"IG image",,Lifetime,4323,803,11,2,0,0,0
18164388970372859,17841406860905948,init.fiu,"INIT FIU","Huge thank you to Xbox for sponsoring ShellHacks 2025‼️
Check them out at ShellHacks to learn more about their internships and career opportunities in tech!

🔗 Register now at shellhacks.net ‼️

#fiu #shellhacks #xbox #hackathon #technology",0,"09/23/2025 15:00",https://www.instagram.com/p/DO9fKRcjqeM/,"IG image",,Lifetime,3674,635,20,0,0,0,0
18188671021322588,17841406860905948,init.fiu,"INIT FIU","We’re proud to announce Google Cloud A2A/ADK as our Title Sponsor for ShellHacks 2025! 🐚

At ShellHacks, you’ll have the chance to:
🤝 Connect with Google Cloud recruiters and learn about internship opportunities
- Explore how their A2A/ADK tools make it possible to build and innovate projects in seconds
- Get inspired by the same technology powering the future of cloud innovation

A huge thank you to Google Cloud A2A/ADK for sponsoring and supporting Florida’s Largest Hackathon — we can’t wait to see you there❗️

#fiu #googlecloud #A2A #ADK #hackathon",49,"09/23/2025 12:00",https://www.instagram.com/reel/DO9Ki12Ce5_/,"IG reel",,Lifetime,5641,3201,249,19,7,18,16
17872179636430425,17841406860905948,init.fiu,"INIT FIU","Huge thank you to Break Through Tech for sponsoring ShellHacks 2025‼️
Check them out at ShellHacks to learn more about their programs and opportunities in tech!

🔗 Register now at shellhacks.net ‼️

#fiu #shellhacks #breakthroughtech #hackathon #technology",0,"09/23/2025 06:35",https://www.instagram.com/p/DO8lb2XDopm/,"IG image",,Lifetime,3735,634,10,0,0,0,0
18058403309571818,17841406860905948,init.fiu,"INIT FIU","Ready to find your team and start building?
Join us for the INIT Build Team Lead Mixer on Wednesday, Sept 23 from 3–4 PM in PG6 112!

- Meet the INIT Build Leads
🤝 Connect with potential team members
- Learn how you can join a project and take it from idea → launch in just 9 weeks

🌟 Open to everyone — the perfect chance to get involved, network, and sign up for INIT Build!

👉 Register now at go.fiu.edu/init
🔗 Become a member at weareinit.org

#fiu #build #mixer #weareinit",0,"09/22/2025 15:18",https://www.instagram.com/p/DO68cjbj2V2/,"IG carousel",,Lifetime,10078,2389,97,17,0,4,4
17843148063581020,17841406860905948,init.fiu,"INIT FIU","Huge thank you to Deloitte for sponsoring ShellHacks 2025‼️
Check them out at ShellHacks to learn more about their internships and career opportunities in tech!

🔗 Register now at shellhacks.net ‼️

#fiu #shellhacks #deloitte #hackathon #technology",0,"09/22/2025 13:00",https://www.instagram.com/p/DO6srY-jx8h/,"IG image",,Lifetime,3825,665,12,0,0,0,2
17911402800211560,17841406860905948,init.fiu,"INIT FIU","Huge thank you to our Final Wave of Sponsors & Partners for supporting ShellHacks 2025‼️
We’re so grateful for their support in making ShellHacks possible and helping us create opportunities for students in tech 🌊✨

🔗 Register now at shellhacks.net ‼️

#fiu #shellhacks #hackathon #technology #sponsors",0,"09/22/2025 12:04",https://www.instagram.com/p/DO6mStLj35U/,"IG image",,Lifetime,4543,1182,38,6,0,0,1
18158296255390281,17841406860905948,init.fiu,"INIT FIU","Big thank you to Netflix for sponsoring ShellHacks 2025!

They’ll be bringing an incredible lineup to the hackathon:
- Workshop: “Netflix and Skill” – go behind the scenes with a Netflix engineer & recruiter to learn what they look for
- Challenge: “Beyond the Bench” – build the next big thing in interactive entertainment (choose-your-own-adventure style!)
🤝 Visit their booth to connect with recruiters, get tips on how to stand out, and learn about their internships releasing this October

⚡ Don’t miss out on your chance to meet Netflix and explore all they have to offer at ShellHacks!

🚨 Reminder: Today, Sept 22, is the FINAL day to apply for ShellHacks!
👉 Register now at shellhacks.net

#hackathon #fiu #netflix #init #technology",106,"09/22/2025 09:31",https://www.instagram.com/reel/DO6VOjbjpg0/,"IG reel",,Lifetime,2388,1324,54,5,0,2,5
18087761422671776,17841406860905948,init.fiu,"INIT FIU","Huge thank you to JetBrains for sponsoring ShellHacks 2025‼️
Check them out at ShellHacks to learn more about their internships and career opportunities in tech!

🔗 Register now at shellhacks.net ‼️

#fiu #shellhacks #jetbrains #hackathon #technology",0,"09/19/2025 11:00",https://www.instagram.com/p/DOywmmDj5kG/,"IG image",,Lifetime,3994,601,22,0,0,0,0
17916705600177956,17841406860905948,init.fiu,"INIT FIU","We’re excited to welcome City Furniture to ShellHacks 2025!

More than just furniture — they’re a tech-driven company leading with innovation and kindness 

Here’s how you can connect with them at ShellHacks:
🤝 Meet their recruiters and engineers at the career fair
- Attend their inspiring workshop: “Kindness is a Strategy”
- Learn about career pathways, internships, and opportunities with City Furniture

Don’t miss the chance to connect, grow, and get inspired with a company that’s redefining the future of tech + retail!

👉 Apply now at shellhacks.net

#fiu #cityfurniture #tech #internships #hackthon #shellhacks",43,"09/19/2025 09:00",https://www.instagram.com/reel/DOyi3WmDXfh/,"IG reel",,Lifetime,2313,1309,50,1,0,1,3
18048762974317300,17841406860905948,init.fiu,"INIT FIU","A huge thank you to all our Wave 2 Sponsors & Partners for supporting ShellHacks 2025! We can’t wait to see you at Florida’s largest hackathon!

If you haven’t registered yet, the deadline is September 22 — don’t miss your chance to code, network, and create with us!
👉 Register now at shellhacks.net

#fiu #sponsors #hackathon #tech #computerscience #shellhacks",0,"09/19/2025 06:00",https://www.instagram.com/p/DOyOPvzje7m/,"IG image",,Lifetime,4460,890,49,6,0,0,2
18083241691928227,17841406860905948,init.fiu,"INIT FIU","Huge thank you to O’Reilly for sponsoring ShellHacks 2025‼️
Check them out at ShellHacks to learn more about their internships and career opportunities in tech!

🔗 Register now at shellhacks.net ‼️

#fiu #shellhacks #oreilly #hackathon #technology",0,"09/18/2025 14:00",https://www.instagram.com/p/DOwSqNbj1X5/,"IG image",,Lifetime,3596,537,9,0,0,0,0
18021453602561745,17841406860905948,init.fiu,"INIT FIU","Huge thank you to 1517 Fund for sponsoring ShellHacks 2025‼️
Check them out at ShellHacks to learn more about their internships and career opportunities in tech!

🔗 Register now at shellhacks.net ‼️

#fiu #shellhacks #1517fund #hackathon #technology",0,"09/18/2025 13:00",https://www.instagram.com/p/DOwLvuHjyZ7/,"IG image",,Lifetime,3740,599,13,0,0,0,0
17848808730559413,17841406860905948,init.fiu,"INIT FIU","Your degree isn’t enough, here’s why:
Most entry-level jobs want 1–2 years of experience.

To get that experience, you need to land an internship. How can you land one? Hackathons!

At ShellHacks, you’ll meet recruiters and connect with over 35+ top companies like Google, Microsoft, and NVIDIA. You’ll also build projects to grow your portfolio and join workshops that strengthen your technical and soft skills.

We’re preparing you to be more than internship ready. 

This is why you should register for ShellHacks. 

Check it out now — link in bio.",48,"09/18/2025 09:20",https://www.instagram.com/reel/DOwAQYHDude/,"IG reel",,Lifetime,6161,3085,191,33,7,11,18
18036460139695996,17841406860905948,init.fiu,"INIT FIU","🚨Wave 3 of ShellHacks Acceptances is OUT!🚨

Check your email to see if you’ve been accepted to join Florida’s Largest Hackathon 🎉

✨We can’t wait to welcome even more of you to a weekend full of coding, networking, workshops, prizes, and unforgettable memories 🌊

#shellhacks #hackathon #fiu #technology #computerscience",0,"09/18/2025 06:00",https://www.instagram.com/p/DOvpZ4bjAjy/,"IG image",,Lifetime,3697,683,23,6,1,0,0
18096987778728613,17841406860905948,init.fiu,"INIT FIU","Thinking about purchasing PC hardware? Students can save up to 10% when purchasing from the MSI US Store! Learn more at https://msi.gm/S0EEF3A1

Don’t miss this chance to upgrade your setup for school, coding, or gaming 🔥
👉 Shop now and save big!

#sponsored #msi #hardware #fiu #msigaming",0,"09/17/2025 14:05",https://www.instagram.com/p/DOt8FH8DyZP/,"IG image",,Lifetime,3501,560,16,1,1,0,0
18069192344228812,17841406860905948,init.fiu,"INIT FIU","🚨FINAL CALL! 🚨
ShellHacks 2025 registration closes Sept 22 – don’t miss your chance to be part of Florida’s Largest Hackathon!

💻 36 hours of coding, creating, and innovating
🤝 Network with recruiters & engineers from top tech companies
📚 Attend workshops to level up your skills
🎯 Compete in challenges & win amazing prizes
🌟 Meet students from CS, IT, Cybersecurity, and beyond

This is your last chance to apply and join us Sept 26–28 at FIU Graham Center for a weekend full of coding, community, and career opportunities!

👉 Apply now at shellhacks.net

#hackathon #fiu #init #technology #computerscience",0,"09/17/2025 11:54",https://www.instagram.com/p/DOtvAadj9lg/,"IG image",,Lifetime,13690,2357,54,19,4,1,4
17984135297855083,17841406860905948,init.fiu,"INIT FIU","Huge thank you to MSI for sponsoring ShellHacks 2025!

Through their MSI Student Program, they support collegiate events nationwide by providing laptops, monitors, and cutting-edge hardware ✨. This year, MSI has equipped us with PRO MP275Q Monitors and the Claw 7 AI+ to give away 🎉

At ShellHacks, you’ll also get the chance to:
- Learn about career opportunities with MSI
- Visit their booth to explore the latest in gaming & tech innovation
- Enter giveaways for MSI gear throughout the event

🚨Don’t wait — registration closes soon! Secure your spot at Florida’s largest hackathon happening Sept 26–28 at FIU.🚨

👉 Register now at shellhacks.net

#msi #hackathon #init #computerscience #technology #career",60,"09/17/2025 09:00",https://www.instagram.com/reel/DOtZPI-jkUb/,"IG reel",,Lifetime,1631,971,37,1,2,0,1
17893613469322263,17841406860905948,init.fiu,"INIT FIU","Want your resume to stand out?
We’re teaming up with Google recruiters for an exclusive Google Resume Workshop!

- Learn insider tips on how to craft a strong resume
- Get personalized feedback directly from Google recruiters
- Discover how to showcase your skills and experiences to land your dream role

📅 Tuesday, Sept 23
🕑 2:00 – 4:00 PM
📍 GC 140

✨Open to everyone – don’t miss this chance to level up your resume!

👉 Register now at go.fiu.edu/init

#fiu #workshop #google #init #resume",0,"09/16/2025 14:43",https://www.instagram.com/p/DOrbtO1D9wX/,"IG carousel",,Lifetime,5813,1046,73,10,1,2,4
17849285814524837,17841406860905948,init.fiu,"INIT FIU","INIT Build Team Member Applications are NOW OPEN!🚨

✨Want to work on a real project, gain experience, and boost your resume? This is your chance to:
-Join a team in Web Dev, Mobile, AI, Game Dev, Cybersecurity, Robotics, & more
🤝 Collaborate with other students in an agile environment
-Take a project from idea → launch in just 9 weeks
-Showcase your work at INIT Build Demo Day to industry partners, faculty, and peers

✨ Add a technical project + teamwork experience to your resume (and stand out to recruiters!)

📅 Deadline: October 1, 2025
👉 Apply now at go.fiu.edu/buildmember

#build #projects #technology #computerscience #gamedev #ai #webdev",0,"09/16/2025 09:17",https://www.instagram.com/p/DOrJBXKjkAc/,"IG carousel",,Lifetime,7766,1682,72,9,0,3,6
18138326269436691,17841406860905948,init.fiu,"INIT FIU","🚨ShellHacks registration deadline has been EXTENDED!🚨

But don’t wait too long — spots are filling up fast and we’re almost at capacity‼️

This is your LAST CHANCE to join Florida’s largest hackathon happening Sept 26–28 at FIU Graham Center✨

-36 hours of coding, workshops, mentorship, networking, prizes, and fun — you won’t want to miss it!

👉Register before Monday, Sept 22nd at shellhacks.net

Let’s make ShellHacks 2025 the biggest and best yet🔥

#fiu #hackathon #init #technology #computerscience #ai #machinelearning",0,"09/16/2025 06:00",https://www.instagram.com/p/DOqf2V6DV5r/,"IG image",,Lifetime,6137,1789,26,14,4,0,2
18056136110172164,17841406860905948,init.fiu,"INIT FIU","Huge thank you to GitHub for sponsoring ShellHacks 2025‼️
Check them out at ShellHacks to learn more about their internships and career opportunities in tech!

👉Register now at shellhacks.net ‼️

#fiu #shellhacks #github #hackathon #technology",0,"09/15/2025 11:00",https://www.instagram.com/p/DOoda6fjk2W/,"IG image",,Lifetime,4202,798,17,0,0,0,3
18073272377135334,17841406860905948,init.fiu,"INIT FIU","We’re excited to welcome Microsoft back to ShellHacks 2025!

Here’s what they’ve got planned:
- Their challenge: “AI 4 Good” — build projects using AI for sustainability, accessibility, wellness, and community impact
- A workshop on Immersive AI Agents — don’t miss this chance to dive deep into the future of AI
🤝 Meet the team at the career fair to learn more about internships, new grad roles, and opportunities at Microsoft

This is your chance to innovate, connect, and create with one of the biggest names in tech!

‼️Reminder: Registration for ShellHacks closes September 15 – apply now and secure your spot‼️

👉 Apply today at shellhacks.net

Thank you to Microsoft for supporting ShellHacks 2025 💙💛

#fiu #microsoft #computerscience #weareinit #hackathon #technology #ai",72,"09/15/2025 09:00",https://www.instagram.com/reel/DOoPr2ZDkXh/,"IG reel",,Lifetime,4036,2060,105,9,0,4,5
18018720968761755,17841406860905948,init.fiu,"INIT FIU","Huge thank you to Brooksource for sponsoring ShellHacks 2025‼️
Check them out at ShellHacks to learn more about their internships and career opportunities in tech!

🔗 Register now at shellhacks.net ‼️

#fiu #shellhacks #brooksource #hackathon #technology",0,"09/14/2025 11:00",https://www.instagram.com/p/DOl4mxfDhaP/,"IG image",,Lifetime,4019,726,9,0,0,0,0
18373776109180829,17841406860905948,init.fiu,"INIT FIU","Huge thank you to Capital One for sponsoring ShellHacks 2025‼️
Check them out at ShellHacks to learn more about their internships and career opportunities in tech!

🔗 Register now at shellhacks.net ‼️

#fiu #shellhacks #capitalone #hackathon #technology",0,"09/14/2025 09:00",https://www.instagram.com/p/DOlq3EcjiEY/,"IG image",,Lifetime,3880,728,12,0,0,0,1
18071355020131415,17841406860905948,init.fiu,"INIT FIU","Huge thank you to MLT for sponsoring ShellHacks 2025‼️
Check them out at ShellHacks to learn more about their internships and career opportunities in tech!

🔗 Register now at shellhacks.net ‼️

#fiu #shellhacks #mlt #hackathon #technology",0,"09/13/2025 12:00",https://www.instagram.com/p/DOjan4bjhXS/,"IG image",,Lifetime,3560,550,9,1,0,0,0
18071550422143701,17841406860905948,init.fiu,"INIT FIU","Here are all the Pre-ShellHacks workshops happening this week!

Whether you’re designing, building, or pitching — there’s something for you 💡

• UI/UX Fundamentals – Sep 16
• How to Succeed in ShellHacks – Sep 17
• Popular ML Models – Sep 18

🎟️ Reminder: Every workshop you attend = another raffle ticket for the MSI Claw 7 AI",0,"09/13/2025 09:00",https://www.instagram.com/p/DOjGClcDDrg/,"IG carousel",,Lifetime,5113,1048,50,9,0,1,5
18040110389431236,17841406860905948,init.fiu,"INIT FIU","We’re excited to have Base 44 and Wix joining us at ShellHacks 2025!

Make sure to:
🤝 Stop by their table and meet the team
- Join their workshop on Saturday at 1PM to learn about web development using Base 44
- Take on one of their two challenges for a chance to win awesome prizes
- Get access to a free premium builder on Base 44

This is the perfect chance to sharpen your skills, connect with industry professionals, and level up your web development journey!

‼️Reminder: Registration for ShellHacks closes September 15 – apply now and don’t miss out‼️

👉 Apply today at shellhacks.net

Thank you to Base 44 and Wix for being part of ShellHacks 2025 💙💛

#fiu #wix #base44 #hackathon #weareinit #computerscience #technology",45,"09/12/2025 15:27",https://www.instagram.com/reel/DOhNJEiD0fI/,"IG reel",,Lifetime,1643,980,14,1,1,0,1
18040209164429571,17841406860905948,init.fiu,"INIT FIU","META IS COMING TO FIU!

Get ready for an exclusive inside look at AI, engineering, and the recruiting game from Meta themselves. Learn what it takes to stand out, hear from real engineers, and connect with recruiters who want to meet you. 👀💥

#MetaCareers #TechAtFIU #WeAreINIT #BreakIntoTech",0,"09/12/2025 11:15",https://www.instagram.com/p/DOgwwLkibhN/,"IG carousel",,Lifetime,8975,1550,135,26,4,0,11
17921599608079074,17841406860905948,init.fiu,"INIT FIU","We’re excited to welcome @statefarm back to ShellHacks 2025!

They’ll be here to:
-Host workshops to help you sharpen your skills
-Connect you with recruiters and engineers about upcoming internships and full-time roles
-Launch a special challenge for hackers to complete and showcase their talent!

This is your chance to learn, network, and take on real-world problems with one of the most recognized companies in the nation.

‼️Reminder: Registration for ShellHacks closes September 15 – don’t miss it‼️

👉 Apply now at shellhacks.net

We can’t wait to have State Farm back at ShellHacks! 💙💛

#fiu #computerscience #statefarm #init #hackathon",43,"09/11/2025 14:00",https://www.instagram.com/reel/DOeevEGD-4k/,"IG reel",,Lifetime,2764,1507,76,7,0,1,1
18283888570273113,17841406860905948,init.fiu,"INIT FIU","🚨 FINAL CALL – ShellHacks Registration Closes Monday! 🚨

Don’t miss your chance to be part of Florida’s largest hackathon later this month! Registration ends this Monday, September 15th - if you’ve been putting it off, be sure to register ASAP! ShellHacks is open to students of all majors and skill levels. Register now at ShellHacks.net (Link in Bio!)

✅ Learn new skills at our workshops, build cool projects with fellow students, and win awesome prizes

✅ Meet recruiters from Google, Microsoft, Xbox, Netflix, NVIDIA, and more - and potentially land an internship or full time job

✅ Connect with 1,400+ students from across Florida and make friends you’ll keep long after the weekend.

👉 Haven’t signed up yet? Sign up now at ShellHacks.net (and enter to win a Nintendo Switch 2 w/Mario Kart!)

👉 Already registered? Share with your friends and student orgs so they don’t miss out! If you’re looking to form a team, your friends must also be registered.

This is your last chance to secure your spot! We can’t wait to see you at a very special ShellHacks this year 🎉",0,"09/11/2025 09:42",https://www.instagram.com/p/DOeBNvwjv-E/,"IG image",,Lifetime,12150,3178,98,48,9,1,12
18478266109077567,17841406860905948,init.fiu,"INIT FIU","Excited to welcome Assurant back for their 7th year at ShellHacks!

They’ll be joining us once again to connect with students and share their amazing internship and full-time opportunities 🌟. Don’t miss your chance to meet their team, learn about career pathways, and explore how you can grow with Assurant!

‼️Reminder: Registration for ShellHacks closes September 15 – secure your spot today‼️

👉 Apply now at shellhacks.net

We can’t wait to have Assurant back at ShellHacks 2025 💙💛

#fiu #weareinit #assurant #computerscience #technology #hackathon",17,"09/10/2025 12:00",https://www.instagram.com/reel/DObsTulj1fb/,"IG reel",,Lifetime,2101,1086,48,6,0,4,0
18050851445265101,17841406860905948,init.fiu,"INIT FIU","The second wave of ShellHacks acceptances is out — check your email! 
Haven’t applied yet? The deadline is September 15 and it’s approaching fast ⏳ Don’t miss your chance to be part of the ShellHacks experience!

🔗 Apply now at shellhacks.net 🌊

#fiu #shellhacks #hackathon #technology #applynow",0,"09/10/2025 10:56",https://www.instagram.com/p/DObk8lUCYYT/,"IG image",,Lifetime,4704,1145,27,7,1,0,0
18082875859910434,17841406860905948,init.fiu,"INIT FIU","Big thank you to @nvidia for sponsoring ShellHacks 2025!

At ShellHacks, you’ll get the chance to:
- Learn more about NVIDIA’s cutting-edge opportunities
- Explore internships, new grad roles, and career pathways
🛠️ Join their exclusive workshop on Saturday, Sept 27 to dive deeper into what they’re building
✨Network directly with recruiters and discover how you can be part of NVIDIA’s journey in AI, graphics, and beyond✨

👉Reminder: Registration closes September 15 — don’t miss your chance to be part of the largest hackathon in Florida!

‼️Apply now at shellhacks.net‼️

#nvidia #fiu #init #hackathon #technology",34,"09/09/2025 11:05",https://www.instagram.com/reel/DOZBIWgiSgs/,"IG reel",,Lifetime,4050,2019,89,42,2,1,8
17938831521062328,17841406860905948,init.fiu,"INIT FIU","Huge thank you to American Express for sponsoring ShellHacks 2025‼️
Check them out at ShellHacks to learn more about their internships and career opportunities in tech!

🔗 Register now at shellhacks.net ‼️

#fiu #shellhacks #americanexpress #hackathon #technology",0,"09/08/2025 13:11",https://www.instagram.com/p/DOWqzP4D83S/,"IG image",,Lifetime,4519,838,25,4,0,0,4
18067620320187046,17841406860905948,init.fiu,"INIT FIU","Want to sharpen your cybersecurity skills?
Join us for our Best Security Practices Workshop this Wednesday, Sept 11th from 4:30 – 6:30 PM at PG5 155!

-Learn how to hack responsibly while exploring SQL injections, leaks, and more
🎟 Attend & receive a raffle ticket for a chance to win an MSI Claw 7 AI
-Open to everyone – come level up your security knowledge!

👉 Register now at go.fiu.edu/init

Make sure to register for SHELLHACKS: shellhacks.net‼️

#fiu #technology #workshop #init",0,"09/08/2025 08:00",https://www.instagram.com/p/DOWHOTojrZo/,"IG carousel",,Lifetime,5424,963,29,7,0,0,1
18089598763694195,17841406860905948,init.fiu,"INIT FIU","Ever wanted to bring characters to life in a game?
Join us for our Create Your Own NPC Workshop this Wednesday, Sept 10th from 4:30 – 6:30 PM at VH 131!

-Learn how to build a basic NPC with movement and behaviors using Unity
🎟 Attend & receive a raffle ticket for a chance to win an MSI Claw 7 AI
-Open to everyone – no experience needed!

👉 Register today at go.fiu.edu/init 

Make sure to register for SHELLHACKS: shellhacks.net‼️

#fiu #workshop #init #technology #hackathon",0,"09/07/2025 08:00",https://www.instagram.com/p/DOTibn_jApK/,"IG carousel",,Lifetime,5622,1079,43,9,0,0,2
17867548542442729,17841406860905948,init.fiu,"INIT FIU","Huge thank you to NextEra Energy for sponsoring ShellHacks 2025‼️
Check them out at ShellHacks to learn more about their internships and career opportunities in tech!

🔗 Register now at shellhacks.net ‼️

#fiu #shellhacks #nexteraenergy #hackathon #technology",0,"09/06/2025 13:00",https://www.instagram.com/p/DORf9Y2Dn4M/,"IG image",,Lifetime,3868,665,16,1,0,0,0
18168276991362210,17841406860905948,init.fiu,"INIT FIU","Want your resume to stand out?
Join us for our Power-Up Your Resume Workshop this Wednesday, Sept 10th from 1:30 – 3:00 PM at CASE 132!

-Learn tips to highlight your skills, showcase your experiences, and grab recruiter attention.
🎟 Plus, attend & receive a raffle ticket for a chance to win an MSI Claw 7 AI
-Open to everyone – don’t miss it!

👉 Register now at go.fiu.edu/init 

Register for SHELLHACKS: shellhacks.net ‼️

#fiu #technology #workshop #computerscience #resume #init #shellhacks",0,"09/06/2025 08:00",https://www.instagram.com/p/DOQ9mh4Df1k/,"IG carousel",,Lifetime,4829,852,28,8,0,0,1
18079552004311067,17841406860905948,init.fiu,"INIT FIU","Huge thank you to MSI for sponsoring ShellHacks 2025‼️
Check them out at ShellHacks to learn more about their internships and career opportunities in tech!

🔗 Register now at shellhacks.net ‼️

#fiu #shellhacks #msi #hackathon #technology",0,"09/05/2025 13:00",https://www.instagram.com/p/DOO7Jw-j0nP/,"IG image",,Lifetime,3680,683,21,1,0,0,0
18075447640852749,17841406860905948,init.fiu,"INIT FIU","Ready to get hands-on with tech?
Join us for our Intro to Electronics Workshop this Monday, Sept 8th from 3:30 – 5:30 PM at VH 131!

-Learn the basics of electronics by creating mini projects you can build yourself
-Plus, attend & receive a raffle ticket for a chance to win an MSI Claw 7 AI
-Open to everyone – no prior experience needed!

👉 Register now at go.fiu.edu/init 

If you haven’t already registered for SHELLHACKS: shellhacks.net ‼️

#fiu #weareinit #technology #workshop #computerscience #shellhacks",0,"09/05/2025 07:01",https://www.instagram.com/p/DOOTD-1jkWE/,"IG carousel",,Lifetime,4989,864,38,7,0,1,0
18071735387115438,17841406860905948,init.fiu,"INIT FIU","Huge thank you to Lennar for sponsoring ShellHacks 2025‼️
Check them out at ShellHacks to learn more about their internships and career opportunities in tech!

🔗 Register now at shellhacks.net ‼️

#fiu #shellhacks #lennar #hackathon #technology",0,"09/04/2025 13:00",https://www.instagram.com/p/DOMWXPqj1W6/,"IG image",,Lifetime,3835,749,12,2,0,0,1
18040549805383365,17841406860905948,init.fiu,"INIT FIU","The first Ignite meeting is here!
Join us this Monday, Sept 8th from 5:30 – 7:00 PM in PG6 116 🚀

✨ Teach coding, make an impact in the community, and earn service hours along the way. This is your chance to teach, lead, and inspire with INIT!

🌟 Open to everyone – come check it out and see how you can get involved.

👉 Register at go.fiu.edu/init 

#weareinit #ignite #fiu #computerscience #technology",0,"09/04/2025 07:00",https://www.instagram.com/p/DOLtJXrDYJG/,"IG carousel",,Lifetime,6438,1414,80,10,0,0,2
17858449905493729,17841406860905948,init.fiu,"INIT FIU","Thank you to everyone who came out to our General Body Meeting!
We’re especially grateful to NextEra Energy for sponsoring the event and supporting our community 

🙌 Shoutout to all the amazing students who showed up — your energy makes INIT what it is!

📢 Don’t forget: our ShellHacks Workshop Series is happening this week! From GitHub to Machine Learning, Career Development, and Web Dev Frameworks — we’ve got something for everyone. Come learn, connect, and get ready for ShellHacks!

👉 Register at go.fiu.edu/init",16,"09/03/2025 11:00",https://www.instagram.com/reel/DOJjEKhiaEN/,"IG reel",,Lifetime,2952,1454,84,18,0,0,2
18094710481732602,17841406860905948,init.fiu,"INIT FIU","Ready to take the lead?
INIT Build Team Lead Applications are NOW OPEN!

Lead a team from idea to launch in just 9 weeks and gain hands-on experience in:
💻 Web Development
📱 Mobile Development
🤖 AI & Robotics
🎮 Game Development
🔐 Cybersecurity …and more!

-Add real project + leadership experience to your resume
-Work in an agile team environment
-Showcase your project at INIT Build Demo Day to industry partners & FIU faculty

📅 Deadline to apply: September 5, 2025
👉 Apply now at go.fiu.edu/buildlead",0,"09/03/2025 07:00",https://www.instagram.com/p/DOJIYmVjk3L/,"IG carousel",,Lifetime,7535,1728,98,6,0,0,7
17993673377684873,17841406860905948,init.fiu,"INIT FIU","Huge thank you to StateFarm for sponsoring ShellHacks 2025‼️
Check them out at ShellHacks to learn more about their internships and career opportunities in tech!

🔗 Register now at shellhacks.net ‼️

#fiu #shellhacks #statefarm #hackathon #technology",0,"09/02/2025 13:05",https://www.instagram.com/p/DOHNZoGj8pM/,"IG image",,Lifetime,4049,776,16,4,0,0,1
18045913388324820,17841406860905948,init.fiu,"INIT FIU","Want to take your web skills to the next level?
Join us for our Web Dev Frameworks Workshop this Thursday, Sept 4th from 4:00 – 6:00 PM at PG5 155!

Learn best practices and explore tools to grow as a web developer 💻
Attend & get a raffle ticket for a chance to win an MSI Claw 7 AI
Open to everyone – perfect for beginners and beyond‼️

👉 Register today at go.fiu.edu/init

Make sure to register for SHELLHACKS: shellhacks.net ‼️

#fiu #workshop #technology #computerscience #shellhacks #hackathon",0,"09/02/2025 07:00",https://www.instagram.com/p/DOGjk-UjZJ2/,"IG carousel",,Lifetime,5359,971,52,14,0,0,1
17881695972378872,17841406860905948,init.fiu,"INIT FIU","Huge thank you to Wix.com for sponsoring ShellHacks 2025‼️
Check them out at ShellHacks to learn more about their internships and career opportunities in tech!

🔗 Register now at shellhacks.net ‼️

#fiu #shellhacks #wix #hackathon #technology",0,"09/01/2025 13:05",https://www.instagram.com/p/DOEokptD00l/,"IG image",,Lifetime,4117,770,11,3,0,0,0
17947403931040643,17841406860905948,init.fiu,"INIT FIU","Not sure which path in tech is right for you?
Come to our Find Your Career Workshop this Wednesday, Sept 3rd from 1:30 – 3:00 PM at CASE 132!

Explore different careers in tech and discover what fits you best ✨
Attend & earn a raffle ticket for a chance to win an MSI Claw 7 AI
Open to everyone – don’t miss out‼️

👉 Register now at go.fiu.edu/init

Make sure to register for SHELLHACKS: shellhacks.net ‼️

#fiu #shellhacks #workshop #computerscience #technology #hackathon",0,"09/01/2025 07:00",https://www.instagram.com/p/DOD-yQ-DcV3/,"IG carousel",,Lifetime,5812,1177,51,5,0,0,4
