Post ID,Account ID,Account username,Account name,Description,Duration (sec),Publish time,Permalink,Post type,Data comment,Date,Views,Reach,Likes,Shares,Follows,Comments,Saves
18017658368691400,17841406860905948,init.fiu,INIT FIU,"The battlefield is set. Are you ready to secure the flag? 🚨  INIT presents FlagOps—our official Capture The Flag (CTF) competition! 🚩  This competition will push you to think critically, work under pressure, and uncover vulnerabilities—just like real cybersecurity professionals.  Think you’ve got what it takes? Register now and dominate the battlefield! 🔥  #hackathon #capturetheflag #competition #winprizes #floridainternationaluniversity #weareinit",0,03/24/2025 12:00,https://www.instagram.com/p/DHlog0JPW5d/,IG image,,Lifetime,1812,756,24,8,0,0,1
18305162254230975,17841406860905948,init.fiu,INIT FIU,"If you’ve ever been stuck in a queue or stacked with assignments… you’re halfway there.  Come learn how stacks and queues actually work (in code, not in life). We’ll walk you through it with fun, hands-on coding—no stress, just good logic. 💻✨  #INITReach #StacksAndQueues #CSConcepts #LearnToCode #FIU #WeAreINIT #TechWorkshop #CodingMadeFun #computerscience",0,03/25/2025 12:00,https://www.instagram.com/p/DHoNVHXOAJ5/,IG carousel,,Lifetime,2005,716,43,2,0,1,1
18076427752703248,17841406860905948,init.fiu,INIT FIU,"Ever wondered how games make characters jump, fall, or flap just right?  In this workshop, you’ll break down the player physics behind Flappy Bird and build it yourself from the ground up. Let’s turn gravity into code!   #weareinit #floridainternationaluniversity #gamedeveloper #computerscience #cybersecurity",0,03/26/2025 12:00,https://www.instagram.com/p/DHqyIMmOYGh/,IG carousel,,Lifetime,1968,740,23,4,0,0,2
18081100798649818,17841406860905948,init.fiu,INIT FIU,"Want to try building something real with code? We’ve got you. 👾  Join us for Intro to Arduino— A hands-on workshop where you’ll learn the basics and start playing around with hardware. No experience? No problem. Just show up and start making cool stuff. ⚙️  It’s fun, beginner-friendly, and open to everyone!  #INITExplore #ArduinoWorkshop #HandsOnTech #FIU #WeAreINIT #BuildSomethingCool #fiu",0,03/28/2025 09:00,https://www.instagram.com/p/DHvnHaGJek3/,IG carousel,,Lifetime,2234,820,57,15,0,0,3
18002062406751974,17841406860905948,init.fiu,INIT FIU,Drop any questions you want to ask our INIT leaders! ⬇️  Next week they will be answering all your questions to help you navigate the world of internships. 🔍   #weareinit #computerscience #womenintech #career #internships #floridainternationaluniversity #fiu,0,03/28/2025 14:25,https://www.instagram.com/reel/DHwK5YxJRCD/,IG reel,,Lifetime,3157,1337,104,9,0,6,8
17899222683168770,17841406860905948,init.fiu,INIT FIU,"Ever look at your electricity bill and think, “how did it get that high?”  Now’s your chance to build an AI model that helps predict it! Join us for a hands-on workshop where we’ll walk you through creating your own Electricity Bill Price Predictor using AI tools—no prior experience needed. ⚡💻  #INITExplore #AIBasics #ElectricityBillPredictor #FIU #WeAreINIT #HandsOnLearning #TechWorkshop",0,03/29/2025 09:00,https://www.instagram.com/p/DHyL3NTJaBk/,IG carousel,,Lifetime,2910,1218,47,6,0,0,3
17886253620240384,17841406860905948,init.fiu,INIT FIU,"Ready to take your Flappy Bird game to the next level?🐥  Come through for Creating Flappy Bird: Game Mode—we’re building full-on Flappy clones, talking game logic, and yes… there will be pizza. Oh, and you might even snag some exclusive Explore merch. 🍕✨  #INITExplore #GameDevWorkshop #FlappyBirdClone #FIU #WeAreINIT #CodeAndCreate #PizzaAndProjects #TechWorkshops",0,03/29/2025 18:00,https://www.instagram.com/p/DHzJrUQJsA9/,IG carousel,,Lifetime,2137,675,24,2,0,0,2
18065651554778428,17841406860905948,init.fiu,INIT FIU,"Trying to land that dream tech internship but not sure where to start? We got you!  Come to our Tech Intern Panel and hear directly from students who’ve interned at companies like Google, UKG, NVIDIA & Capital One. 💼🤭  Get real advice, ask your questions, and leave with tips you won’t find on Google.  #INITReach #TechInternPanel #InternshipTips #FIU #WeAreINIT #CareerGrowth #RealTalk #StudentTolntern",0,04/02/2025 09:01,https://www.instagram.com/p/DH8gRRxuZRr/,IG carousel,,Lifetime,3003,1232,58,7,0,0,4
18075448597758859,17841406860905948,init.fiu,INIT FIU,"You’ve been building all semester-now it’s time to kick back and compete (with snacks, of course)!  Build Game Day is here! Bring your team and play your favorite games, while we celebrate all the progress you’ve made. 🎮  #ComputerScience #TechStudents #Gaming #Student #FIUEvents #Teamwork #WeAreINIT",0,04/03/2025 09:00,https://www.instagram.com/p/DH8fI2FPrPR/,IG carousel,,Lifetime,2758,1006,74,4,0,0,1
18049180979339002,17841406860905948,init.fiu,INIT FIU,"Tired of coding things you can’t see?  Pull up to Interacting with Your Hardware! and actually make stuff do things. Lights, sensors, buttons—we’re wiring it up and making it move. No experience needed, just come ready to build and vibe. 🔧✨  #INITExplore #HardwareVibes #FIU #WeAreINIT #HandsOnTech #BuildStuff #TechMadeFun #computerscience",0,04/03/2025 21:00,https://www.instagram.com/p/DIAWS8Aphc6/,IG carousel,,Lifetime,2250,686,37,2,0,0,3
18054360893237311,17841406860905948,init.fiu,INIT FIU,Applying for internships can be tough but the key is never giving up!  Our Reach workshops can help you reach that dream internship 💫  #weareinit #computerscience #cybersecurity #womenintech #technology #career #fiu,0,04/04/2025 22:22,https://www.instagram.com/reel/DIDDRGBOltJ/,IG reel,,Lifetime,2815,1436,81,5,0,1,8
18276673009251434,17841406860905948,init.fiu,INIT FIU,"Want to work at a top tech company? 👀  Here’s your chance!  We’re teaming up with Splunk for a virtual info session where you can connect directly with recruiters, learn about open roles, and get tips on landing internships and jobs in tech.  It’s free, it’s online, and it might just be your next big opportunity. 💼💻  #ComputerScience #TechCareers #InternshipSearch #RecruiterConnect #SplunkCareers #FIU #WeAreINIT #STEMJobs #TechNetworking",0,04/06/2025 11:43,https://www.instagram.com/p/DIHE7IMO3iB/,IG carousel,,Lifetime,3302,1102,67,11,0,3,6
18024768401676783,17841406860905948,init.fiu,INIT FIU,"Ever wondered if AI could help you predict the stock market? 📈  Come through for Stock Market Insights with AI and learn how to use machine learning models to spot trends and forecast prices—no finance degree needed. Oh, and did we mention there’s free pizza? 🍕🤖   #MachineLearning #AIPowered #StockMarketInsights #TechStudents #FIU #WeAreINIT #STEMEvents #PizzaAndPredictions",0,04/07/2025 09:00,https://www.instagram.com/p/DIJXBX5PUlQ/,IG carousel,,Lifetime,2617,861,49,5,0,2,3
18395999122109654,17841406860905948,init.fiu,INIT FIU,"Movie + snacks + good people = best kind of study break! 🍿🎬  Come to Movie Night and chill with us—no code, no stress, just good vibes.  #fiu #movienight #womenintech #computersciencestudent #cybersecurity #unwindwithfriends",0,04/07/2025 18:00,https://www.instagram.com/p/DIKU0VWPt8Y/,IG carousel,,Lifetime,3458,1324,88,6,0,2,3
18122638078429558,17841406860905948,init.fiu,INIT FIU,"Interview season’s coming... and you know what’s always on the menu? Dynamic Programming.  Learn how to recognize patterns, break down problems, and impress recruiters-one subproblem at a time. 💼  #fiu #interviewprep #dynamicprogramming #computersciencestudent #cvbersecuritv #programming init",0,04/08/2025 09:00,https://www.instagram.com/p/DIL72MhOkow/,IG carousel,,Lifetime,2390,676,38,2,0,0,0
18074855386655396,17841406860905948,init.fiu,INIT FIU,When it’s life or death but the Shellhack form comes first 🫣🤣  #weareinit #computerscience #cybersecurity #womenintech #technology #hackathon #fiu,0,04/08/2025 12:00,https://www.instagram.com/reel/DIMQgjFOc7x/,IG reel,,Lifetime,3786,1772,78,8,0,3,4
18043345385149231,17841406860905948,init.fiu,INIT FIU,"Join us to build your own mini bot and grab some free pizza while you’re at it. It’s hands-on, beginner-friendly, and open to everyone. 🚀🍕  #fiu #computerscience #buildrobot #weareinit #cybersecurity #stem",0,04/10/2025 09:00,https://www.instagram.com/p/DIRFciZvO1P/,IG carousel,,Lifetime,3042,950,57,0,0,1,2
18501515956012012,17841406860905948,init.fiu,INIT FIU,"It’s time to show off what we’ve been building 👀  Join us for Demo Day as our Build teams reveal the awesome projects they’ve been working on all semester long! From AI to web apps to hardware hacks—you’ll see it all. Come support your peers, get inspired, and celebrate innovation with us 🧡💻  #TechShowcase #FIU #StudentProjects #Innovation #STEM #BuildProgram #WeAreINIT #ComputerScience #EngineeringLife #DemoDay2025",0,04/11/2025 21:00,https://www.instagram.com/p/DIU8oR5vg4I/,IG carousel,,Lifetime,4016,1380,111,5,1,0,4
18022359860492158,17841406860905948,init.fiu,INIT FIU,"Meta is here to tell you how you can land a internship or even full time with them!  You’ll get the inside scoop on their recruiting process, hear from engineers and get tips to stand out in the application process ⭐️  This is our last industry event of the semester- you will not want to miss out!  #weareinit #fiu #computerscience #meta #facebook  #instagram #onlineevent #recruitingtips",0,04/14/2025 09:51,https://www.instagram.com/p/DIbedw4OiYB/,IG carousel,,Lifetime,5014,1895,114,20,1,0,3
18065771644966480,17841406860905948,init.fiu,INIT FIU,Build Demo Day was last friday and so many teams demonstrated such amazing projects 🤩  Which project was your favorite?   #weareinit #computerscience #cybersecurity #womenintech #artificialintelligence #floridainternationaluniversity,0,04/25/2025 14:54,https://www.instagram.com/reel/DI4VKHdveV4/,IG reel,,Lifetime,4524,2228,165,16,0,17,4
17927944266002590,17841406860905948,init.fiu,INIT FIU,What a successful semester this has been and we just wanted to thank you all for always showing up and giving it your all! 🤩  We’ve reached many milestones with your help—and we’re not stopping here! We are beyond excited to continue to reach new heights alongside you all this year 🚀,0,05/02/2025 15:24,https://www.instagram.com/p/DJKa1KdvcEe/,IG carousel,,Lifetime,6431,2405,210,45,2,5,7
18004752692757374,17841406860905948,init.fiu,INIT FIU,ShellHacks is officially coming to FlU this September!  Get early access to registration today 🫧  #hackathon #fiu #computerscience #weareinit,0,05/06/2025 13:22,https://www.instagram.com/p/DJUgDpvPH26/,IG image,,Lifetime,6741,3103,77,18,12,0,4
18061937126147689,17841406860905948,init.fiu,INIT FIU,🇺🇸 Happy Memorial Day! 🇺🇸 We hope you’re having a wonderful day and celebrating with those you love!  #weareinit #memorialday #miamitech #miami #diversityintech #technology #tech #instatech #computerscience #programming #coding #software #webdevelopment #artificalintelligence #developer #engineer #college #collegelife #student #career #internship #job,0,05/26/2025 18:51,https://www.instagram.com/p/DKIlmgLPe8z/,IG image,,Lifetime,3132,635,20,0,0,0,0
18045236978563845,17841406860905948,init.fiu,INIT FIU,👩‍💻 Check out our E-board member Tasnimah as she takes us through a day in the life at ContinuED! 🤩  #weareinit #hackathon #miamitech #technology #intern #interniship #instatech #computerscience #womenintech #programming #college #student #career #recruiting #recruitment,0,05/29/2025 09:06,https://www.instagram.com/reel/DKPQcNBOUOK/,IG reel,,Lifetime,5137,2570,194,20,0,6,11
18045499343230223,17841406860905948,init.fiu,INIT FIU,Can you guess the ShellHacks Theme? Drop your comments below👇   #weareinit #hackathon #shellhacks #computerscience #technology,0,06/19/2025 09:33,https://www.instagram.com/reel/DLFYwWxunkF/,IG reel,,Lifetime,4008,1758,108,16,0,2,4
18102632716538852,17841406860905948,init.fiu,INIT FIU,The ShellHacks site just went live! 🚨  Registration opens June 27th—mark your calendars!  #ShellHacks #biggesthackathon #TechCommunity #WeAreINIT #computerscience,0,06/20/2025 17:00,https://www.instagram.com/p/DLIwy5IvleX/,IG image,,Lifetime,6158,1815,79,18,7,0,10
18064436446935890,17841406860905948,init.fiu,INIT FIU,"🎉 ShellHacks 2025 Registration is NOW OPEN! Florida’s largest hackathon is back from September 26–28 at FIU! 🌊  ✨ Learn new tech 💡 Build cool projects 🎮 Win prizes (like a Nintendo Switch 2 👀) 🤝 Meet recruiters, mentors & new friends!  🎁 Giveaway Alert: 1. Follow @init.fiu  2. Tag 3 friends  3. Post on your story and tag us  4. Register for Shellhacks!! for a chance to win a Nintendo Switch 2!🕹️  📲 Don’t wait — register now at shellhacks.net  #shellhacks #hackathon #computerscience #fiu #techevent #technology",0,07/02/2025 12:02,https://www.instagram.com/p/DLnIO3jOjEw/,IG carousel,,Lifetime,26519,8487,300,287,65,48,56
18068515946009690,17841406860905948,init.fiu,INIT FIU,SITE IS LIVE 🚨🚨  Go check it out now and register if you haven’t!  #weareinit #computerscience #cybersecurity #womenintech #technology #career #hackathon #shellhacks,0,07/05/2025 15:10,https://www.instagram.com/reel/DLvLbs9PxGt/,IG reel,,Lifetime,3129,1599,72,15,0,5,3
18068602141872779,17841406860905948,init.fiu,INIT FIU,"ShellHacks registration for Judges, Mentors, and Volunteers is officially OPEN! 💥💻  No matter your role, you’ll be part of the crew that makes Florida’s biggest hackathon come to life!   Are you an FIU alum, tech professional, or experienced student? This is your chance to inspire, support, and help hackers build something amazing! 	•	Judge awesome projects 	•	Mentor talented hackers 	•	Volunteer behind the scenes  Don’t wait — this is your moment. 💪 If you want to be part of the ShellHacks team, apply today at  https://airtable.com/apppBaYAcqJvfkaX6/shr1DEMFY6iN6GUGo  #shellhacks #fiu #techcommunity #init #tech #computerscience",0,07/07/2025 09:45,https://www.instagram.com/p/DLzwlQLu2D3/,IG carousel,,Lifetime,7351,1370,49,6,0,0,4
18494875783067629,17841406860905948,init.fiu,INIT FIU,Huge thanks to @cityfurniture for being a sponsor for ShellHacks! 🙌 Come meet their team at the event and explore tech internships and job opportunities they have to offer!  #shellhacks #tech #hackathon #cityfurniture #computerscience,0,07/10/2025 10:20,https://www.instagram.com/p/DL7i_K9ueGc/,IG image,,Lifetime,3483,738,34,2,0,0,1
17902204500217662,17841406860905948,init.fiu,INIT FIU,Huge thanks to @google for sponsoring ShellHacks! 🙌 Come meet their team at the event and explore tech internships and job opportunities they have to offer! Don’t miss out — register now at shellhacks.net   #shellhacks #hackathon #google #technology #computerscience,0,07/11/2025 09:17,https://www.instagram.com/p/DL-AjMtOnxQ/,IG image,,Lifetime,3489,759,53,2,0,0,3
18197254072313153,17841406860905948,init.fiu,INIT FIU,🎉Huge thanks to @netflix for sponsoring ShellHacks! 🎉 Come meet their team at the event and explore tech internships and job opportunities they have to offer! Don’t miss out — register now at shellhacks.net   #shellhacks #hackathon #netflix #technology #computerscience,0,07/12/2025 09:51,https://www.instagram.com/p/DMApOsAO65v/,IG image,,Lifetime,3415,723,42,2,0,1,2
17857982136452947,17841406860905948,init.fiu,INIT FIU,Huge thanks to @waymo for sponsoring ShellHacks! 🤩 Come meet their team at the event and explore tech internships and job opportunities they have to offer! Don’t miss out — register now at shellhacks.net   #shellhacks #hackathon #waymo #technology #computerscience,0,07/13/2025 09:41,https://www.instagram.com/p/DMDM0-1OrsK/,IG image,,Lifetime,2923,543,26,2,0,0,0
18121154899426114,17841406860905948,init.fiu,INIT FIU,Huge thanks to  @assurantinc for sponsoring ShellHacks! 🎉🎉 Come meet their team at the event and explore tech internships and job opportunities they have to offer! Don’t miss out — register now at shellhacks.net   #shellhacks #hackathon #assurant #technology #computerscience,0,07/14/2025 09:29,https://www.instagram.com/p/DMFwTHuuw0l/,IG image,,Lifetime,3053,631,23,4,0,0,0
17870731476308807,17841406860905948,init.fiu,INIT FIU,🎉Huge thanks to @ford for sponsoring ShellHacks! 🎊  Come meet their team at the event and explore tech internships and job opportunities they have to offer! Don’t miss out — register now at shellhacks.net  INIT  #shellhacks #hackathon #ford #technology #computerscience,0,07/15/2025 10:02,https://www.instagram.com/p/DMIY2M3u0F-/,IG image,,Lifetime,3244,726,22,0,0,0,0
18070904282093872,17841406860905948,init.fiu,INIT FIU,😎Huge thanks to @dell for sponsoring ShellHacks! 🎊  Come meet their team at the event and explore tech internships and job opportunities they have to offer! Don’t miss out — register now at shellhacks.net     #shellhacks #hackathon #dell #technology #computerscienc,0,07/16/2025 09:51,https://www.instagram.com/p/DMK8aSouJJ1/,IG image,,Lifetime,3420,781,21,1,0,0,2
18363830998149861,17841406860905948,init.fiu,INIT FIU,🚨Huge thanks to @vanguardgroup for sponsoring ShellHacks! 🎉🎉 Come meet their team at the event and explore tech internships and job opportunities they have to offer! Don’t miss out — register now at shellhacks.net    #shellhacks #hackathon #vanguard #technology #computerscienc,0,07/17/2025 09:55,https://www.instagram.com/p/DMNhnyPuooM/,IG image,,Lifetime,3244,689,20,3,0,0,1
18105465040550494,17841406860905948,init.fiu,INIT FIU,🚨Huge thanks to @codepathorg for sponsoring ShellHacks! 🚨 Come meet their team at the event and explore tech programs and multiple opportunities they have to offer! Don’t miss out — register now at shellhacks.net   #shellhacks #hackathon #codepath #technology #computerscience,0,07/18/2025 09:07,https://www.instagram.com/p/DMQA_x7OcYH/,IG image,,Lifetime,3883,1001,12,1,0,0,2
18124281607459850,17841406860905948,init.fiu,INIT FIU,Huge thanks to @lab22c for sponsoring ShellHacks! 🎊 Come meet their team at the event and explore tech programs and multiple opportunities they have to offer! Don’t miss out — register now at shellhacks.net   #shellhacks #hackathon #lab22c #technology #computerscience,0,07/19/2025 09:25,https://www.instagram.com/p/DMSn0YkuAHQ/,IG image,,Lifetime,3650,726,7,0,0,0,0
18103195480495530,17841406860905948,init.fiu,INIT FIU,Huge thanks to @mlhacks for sponsoring ShellHacks! 🎊 Come meet their team at the event and explore tech programs and multiple opportunities they have to offer! Don’t miss out — register now at shellhacks.net   #shellhacks #hackathon #mlh #technology #computerscience,0,07/20/2025 10:45,https://www.instagram.com/p/DMVVtC1u_UU/,IG image,,Lifetime,4387,1294,17,1,3,0,0
18419415661098358,17841406860905948,init.fiu,INIT FIU,Huge thanks to @nvidia for sponsoring ShellHacks! 🙌🙌 Come meet their team at the event and explore tech internships and job opportunities they have to offer! Don’t miss out — register now at shellhacks.net  @init.national  #shellhacks #hackathon #nvidia #technology #computerscience,0,07/21/2025 09:15,https://www.instagram.com/p/DMXwNoQujO1/,IG image,,Lifetime,4220,846,33,4,0,2,3
17904179727210405,17841406860905948,init.fiu,INIT FIU,Huge thanks to @cityofmiami for sponsoring ShellHacks! 🙌🙌 Come meet their team at the event and explore tech internships and job opportunities they have to offer! Don’t miss out — register now at shellhacks.net   #shellhacks #hackathon #miami #technology #computerscience,0,07/22/2025 09:00,https://www.instagram.com/p/DMaTRggMVwO/,IG image,,Lifetime,4135,782,14,0,0,0,1
18160994182362938,17841406860905948,init.fiu,INIT FIU,Huge thanks to @init.national for sponsoring ShellHacks! 🤩🤩 Come meet their team at the event and explore tech programs and multiple opportunities they have to offer! Don’t miss out — register now at shellhacks.net   #shellhacks #hackathon #init #technology #computerscience,0,07/23/2025 09:00,https://www.instagram.com/p/DMc4GaOvrgm/,IG image,,Lifetime,4102,597,19,0,0,0,0
18079235764921324,17841406860905948,init.fiu,INIT FIU,ShellHacks is making waves this season! 🌊 We’re thrilled to officially join Major League Hacking 2026. Ready to explore the depths of innovation? 🚀 Register now at shellhacks.net – you might even reel in a Nintendo Switch 2! 🎮✨  #shellhacks #mlh #hackathon #fiu #hack #computerscience,0,07/25/2025 09:00,https://www.instagram.com/p/DMiBwgAsGZG/,IG image,,Lifetime,5243,1122,37,4,2,0,4
17886690567202460,17841406860905948,init.fiu,INIT FIU,Don’t get caught anywhere else other than ShellHacks on September 26-28 🙌 Register now - shellhacks.net P.S. you could win a Nintendo Switch 2  #hackathon #shellhacks #init #computerscience #coldplay #weareinit #technology,0,07/31/2025 09:30,https://www.instagram.com/reel/DMxh21vMcIU/,IG reel,,Lifetime,7722,3345,219,51,0,11,5
18074703002293505,17841406860905948,init.fiu,INIT FIU,We’re answering some of the most asked questions about IGNITE so you can know exactly what to expect!  📌 Have more questions? Drop them below!  ✨ Interested in signing up? Visit: https://airtable.com/appkfpQOssQZfmORj/shr7SIsmvgFQPjw9n  #init #weareinit #computerscience #ignite #technology #fiu #program,0,08/04/2025 16:59,https://www.instagram.com/reel/DM8oEWhPbL3/,IG reel,,Lifetime,5180,2382,119,31,0,4,3
17857063629438687,17841406860905948,init.fiu,INIT FIU,"Through Ignite, FIU students get the chance to teach coding at local high schools — and in the process, they become stronger coders, more confident leaders, and better communicators 💡💻  Luana started just like any other student… and ended up discovering a passion for mentoring and tech education 🔥  Apply now at https://airtable.com/appkfpQOssQZfmORj/shr7SIsmvgFQPjw9n",0,08/19/2025 10:30,https://www.instagram.com/reel/DNiga4FufAB/,IG reel,,Lifetime,4594,2234,117,10,0,0,8
18107892520552558,17841406860905948,init.fiu,INIT FIU,AURA farming our way to SHELLHACKS Ready to grow your skills and hack the future? Sign up now at shellhacks.net 🚀  #shellhacks #computerscience #weareinit #technology #hackathon #miami,0,08/22/2025 09:30,https://www.instagram.com/reel/DNqLWZpOwOy/,IG reel,,Lifetime,5253,2704,152,28,0,9,6
18079198228939106,17841406860905948,init.fiu,INIT FIU,WELCOME BACK PANTHERS! 🐾  This Friday we are having our first event - join us as we will be discussing all the new exciting things we have planned for you guys this semester.  #floridainternationaluniversity #init #computerscience #hackathon #womeninstem,0,08/25/2025 09:00,https://www.instagram.com/p/DNx2YP8WBIt/,IG carousel,,Lifetime,5675,1039,87,15,2,1,1
17957268626843818,17841406860905948,init.fiu,INIT FIU,Do you think he knows we switched out his voice?🤭   See you all there this Friday at our general body meeting. Definitely not something you will want to miss!  #computerscience #weareinit #technology #hackathon #cybersecurity #womenintech #career,0,08/26/2025 09:48,https://www.instagram.com/reel/DN0gQbT3NbJ/,IG reel,,Lifetime,6341,3145,158,24,0,8,6
17898734079266617,17841406860905948,init.fiu,INIT FIU,"The first wave of ShellHacks acceptances is out! 🎉  Check your inbox to see if you’ve been selected, and get ready to join us for an unforgettable weekend of hacking, learning, and building with the community   #shellhacks #post #fiu #hackathon #technology",0,08/26/2025 14:00,https://www.instagram.com/p/DN09bFa3G9p/,IG image,,Lifetime,6284,1497,59,11,0,0,3
17879087739389453,17841406860905948,init.fiu,INIT FIU,"Nothing beats a Shellhacks Hackathon!!! Get ready to dive into an exciting weekend filled with workshops, networking events and building amazing projects!!  If you haven’t already signed up here is your chance: shellhacks.net SIGN UP NOW ‼️  #computerscience #weareinit #technology #hackathon #shellhacks #womenintech #career #init",0,08/28/2025 09:48,https://www.instagram.com/reel/DN5qBnTEfBh/,IG reel,,Lifetime,3510,1897,98,17,0,5,6
18089533267754413,17841406860905948,init.fiu,INIT FIU,A huge thank you to our Title Sponsor – Google Cloud Gemini for supporting ShellHacks 2025!  We’re excited to have their amazing team with us — come meet the Google Cloud Gemini representatives at ShellHacks to learn about their A2A/ADK and all the exciting things they’re working on in tech 🚀💡  Don’t miss the chance to connect with them and explore your future in tech!  👉 Register now at shellhacks.net  #shellhacks #googlecloud #gemini #machinelearning #hackathon #fiu #weareinit,0,08/28/2025 16:00,https://www.instagram.com/p/DN6UzhRj2lU/,IG image,,Lifetime,4119,726,39,2,0,1,1
18173675641354198,17841406860905948,init.fiu,INIT FIU,PART 1: E-BOARD INTERNSHIPS THROUGH THE SUMMER!  We’re so proud of our leaders who spent the summer gaining amazing experiences in tech!   Swipe to see their journeys.  #computerscience #softwareengineering #cybersecurity #projectmanager #internships,0,08/29/2025 13:19,https://www.instagram.com/p/DN8nHg0jnhS/,IG carousel,,Lifetime,7584,1432,134,3,1,6,4
17891982162184089,17841406860905948,init.fiu,INIT FIU,PART 2: E-BOARD SUMMER SPOTLIGHT  Our E-Board members took their skills to new heights this summer at top companies. Check out where they interned!  #computerscience #womenintech #internship #cybersecurity,0,08/29/2025 17:58,https://www.instagram.com/p/DN9HHflj0Yd/,IG carousel,,Lifetime,6514,1275,80,6,0,2,4
18069824533920301,17841406860905948,init.fiu,INIT FIU,"PART 3: E-Board Internship Experience 🌟  This summer, our E-Board members represented INIT across the tech industry gaining skills, building networks, and making an impact.   #computerscience #intern #internship #weareinit #cybersecurity",0,08/29/2025 20:15,https://www.instagram.com/p/DN9WvDUj_o3/,IG carousel,,Lifetime,6174,1091,85,5,0,1,2
18079450763501363,17841406860905948,init.fiu,INIT FIU,"Join us for our Intro to GitHub Workshop this Tuesday, Sept 2nd from 2:30 – 4:30 PM at AHC5 201!  Learn GitHub fundamentals to get prepared for ShellHacks —Attend & receive a raffle ticket for a chance to win an MSI Claw 7 AI This workshop is open to everyone – don’t miss it!  👉 Register now at go.fiu.edu/init   Don’t forget to register for SHELLHACKS: shellhacks.net‼️  #fiu #technology #shellhacks #workshop #hackathon",0,08/30/2025 10:00,https://www.instagram.com/p/DN-1MGcDHlV/,IG carousel,,Lifetime,6238,1231,73,8,0,0,8
17886703491225730,17841406860905948,init.fiu,INIT FIU,Huge thank you to Microsoft for sponsoring ShellHacks 2025! 💻✨ Check them out at ShellHacks and connect with their team about internships and career opportunities! 🌊  🔗 Register now at shellhacks.net  #fiu #microsoft #hackathon #weareinit #shellhacks #technology,0,08/30/2025 16:05,https://www.instagram.com/p/DN_e_Euj52H/,IG image,,Lifetime,3957,829,37,2,0,0,2
18521964682022660,17841406860905948,init.fiu,INIT FIU,"Join us for our Intro to Machine Learning Workshop this Wednesday, Sept 3rd from 3:00 – 5:00 PM at VH 131!  Learn the fundamentals and explore beginner-friendly tools —Attend & get a raffle ticket for a chance to win an MSI Claw 7 AI Open to everyone – no experience needed!  👉 Register today at go.fiu.edu/init  If you haven’t already also register for SHELLHACKS: shellhacks.net ‼️  #fiu #workshop #weareinit #machinelearning #shellhacks #technology",0,08/31/2025 10:00,https://www.instagram.com/p/DOBZ7lnDVoK/,IG carousel,,Lifetime,5812,1098,62,6,0,1,2
18290955505256309,17841406860905948,init.fiu,INIT FIU,Huge thank you to Base44 for sponsoring ShellHacks 2025‼️ Check them out at ShellHacks to learn more about their internships and career opportunities in tech!   🔗 Register now at shellhacks.net‼️  #fiu #shellhacks #base44 #hackathon #technology,0,08/31/2025 16:00,https://www.instagram.com/p/DOCDJbvD3BG/,IG image,,Lifetime,4593,879,21,1,0,0,2
17947403931040643,17841406860905948,init.fiu,INIT FIU,"Not sure which path in tech is right for you? Come to our Find Your Career Workshop this Wednesday, Sept 3rd from 1:30 – 3:00 PM at CASE 132!  Explore different careers in tech and discover what fits you best ✨ Attend & earn a raffle ticket for a chance to win an MSI Claw 7 AI Open to everyone – don’t miss out‼️  👉 Register now at go.fiu.edu/init  Make sure to register for SHELLHACKS: shellhacks.net ‼️  #fiu #shellhacks #workshop #computerscience #technology #hackathon",0,09/01/2025 10:00,https://www.instagram.com/p/DOD-yQ-DcV3/,IG carousel,,Lifetime,5822,1180,51,5,0,0,4
17881695972378872,17841406860905948,init.fiu,INIT FIU,Huge thank you to Wix.com for sponsoring ShellHacks 2025‼️ Check them out at ShellHacks to learn more about their internships and career opportunities in tech!  🔗 Register now at shellhacks.net ‼️  #fiu #shellhacks #wix #hackathon #technology,0,09/01/2025 16:05,https://www.instagram.com/p/DOEokptD00l/,IG image,,Lifetime,4129,786,11,3,0,0,0
18045913388324820,17841406860905948,init.fiu,INIT FIU,"Want to take your web skills to the next level? Join us for our Web Dev Frameworks Workshop this Thursday, Sept 4th from 4:00 – 6:00 PM at PG5 155!  Learn best practices and explore tools to grow as a web developer 💻 Attend & get a raffle ticket for a chance to win an MSI Claw 7 AI Open to everyone – perfect for beginners and beyond‼️  👉 Register today at go.fiu.edu/init  Make sure to register for SHELLHACKS: shellhacks.net ‼️  #fiu #workshop #technology #computerscience #shellhacks #hackathon",0,09/02/2025 10:00,https://www.instagram.com/p/DOGjk-UjZJ2/,IG carousel,,Lifetime,5368,971,52,14,0,0,1
17993673377684873,17841406860905948,init.fiu,INIT FIU,Huge thank you to StateFarm for sponsoring ShellHacks 2025‼️ Check them out at ShellHacks to learn more about their internships and career opportunities in tech!  🔗 Register now at shellhacks.net ‼️  #fiu #shellhacks #statefarm #hackathon #technology,0,09/02/2025 16:05,https://www.instagram.com/p/DOHNZoGj8pM/,IG image,,Lifetime,4062,798,16,4,0,0,1
