media_id,pull_date,caption,media_type,product_type,permalink,timestamp,like_count,comments_count,reach,likes,comments,saved,shares,total_interactions,views,avg_watch_time_sec,total_watch_time_sec,post_type,publish_date_est,publish_year,publish_month,publish_month_name,publish_weekday,publish_hour_est,publish_time_label,engagement_rate,engagement_rate_followers,rewatch_rate,profile_visits,follows
17929056804188830,2026-08-16,Team Lead applications for Build are now open! ⚙️👩🏻‍💻  Lead a team project from idea to launch in 9 weeks.  Apply now:  🔗 go.fiu.edu/buildlead  #computerscience #weareinit #technology #fiu,VIDEO,REELS,https://www.instagram.com/reel/DTnpCdADlK2/,2026-01-17T17:00:00+0000,106,0,1537,106,0,4,4,120,2936,7.79,14354.67,IG reel,2026-01-17,2026,1,January,Saturday,12,12 PM,7.807,2.029,1.91,,
17995465793728193,2026-08-16,"Ever wondered how people actually land internships at Microsoft, Google, Amazon, and more? Ask them directly! 🤷🏻‍♀️💡  Join us at the init Tech Intern Panel and ask away!  #fiu #weareinit #technology",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DTn9pppjhwW/,2026-01-17T20:00:00+0000,114,0,1522,114,0,16,9,141,4784,,,IG carousel,2026-01-17,2026,1,January,Saturday,15,3 PM,9.264,2.385,3.143,23.0,0.0
17913687069275624,2026-08-16,We’re looking for… 👀  Ignite Teachers!  💚 Apply now for the chance to give back to the community while growing your own skills.  🔗 go.fiu.edu/IgniteApplication-ig  🗓️ Join us for our Mixer on Jan 22nd from 5-7pm at VH 131  #fiu #ignite #computerscience #technology #community,VIDEO,REELS,https://www.instagram.com/reel/DTvXk5ujlR_/,2026-01-20T17:08:50+0000,141,8,3240,141,8,3,20,181,6357,7.3,27233.57,IG reel,2026-01-20,2026,1,January,Tuesday,12,12 PM,5.586,3.061,1.962,,
18402948001134408,2026-08-16,"Looking for guidance, support, and a community that’s got your back?  Uplift is here 💗 Applications are now open.  #uplift #init #mentee #computerscience #tech",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DTvueuTjzii/,2026-01-20T20:21:38+0000,72,0,995,72,0,4,15,92,2911,,,IG carousel,2026-01-20,2026,1,January,Tuesday,15,3 PM,9.246,1.556,2.926,30.0,0.0
18072663839119116,2026-08-16,Where mentorship begins 🤝 Uplift pairing mixer is the start of it all.  #fiu #uplift #tech #mentor #computerscience,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DTyWiz1jyLV/,2026-01-21T20:50:12+0000,40,0,783,40,0,3,3,47,2158,,,IG carousel,2026-01-21,2026,1,January,Wednesday,15,3 PM,6.003,0.795,2.756,16.0,0.0
18059276489673321,2026-08-16,Build something real. Build it with a team. 🚀 Applications are open—let’s get to work.  #fiu #build #init #member #tech,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DT02REmDzC0/,2026-01-22T20:05:53+0000,39,0,822,39,0,6,7,56,2399,,,IG carousel,2026-01-22,2026,1,January,Thursday,15,3 PM,6.813,0.947,2.918,27.0,1.0
17979787451963694,2026-08-16,"Digital signals, real hardware. Come build and see it work 🔌🤖  #fiu #hardware #robotics #init #explore",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DT08jN0D8mc/,2026-01-22T21:00:00+0000,52,0,832,52,0,2,6,64,2391,,,IG carousel,2026-01-22,2026,1,January,Thursday,16,4 PM,7.692,1.082,2.874,32.0,2.0
18549620302045341,2026-08-16,"Brunch 🤝 Tech 🤝 Good conversations Pull up, meet the E-Board, and learn what INIT’s all about 🙌  🔗 Sign up: https://go.fiu.edu/brunch-ig  #fiu #init #brunch #tech #networking",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DT3ac7MjjmQ/,2026-01-23T20:00:00+0000,65,3,1247,65,3,2,7,80,3623,,,IG carousel,2026-01-23,2026,1,January,Friday,15,3 PM,6.415,1.353,2.905,37.0,0.0
18084225341141524,2026-08-16,"Curious what teams are building this semester? 👀 Meet the leads, hear about their projects, and get inspired.  #fiu #build #projects #webdev #gamedev",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DT_WO2kD8kh/,2026-01-26T21:57:36+0000,54,2,1487,54,2,4,8,75,3513,,,IG carousel,2026-01-26,2026,1,January,Monday,16,4 PM,5.044,1.268,2.362,40.0,2.0
18152196094432336,2026-08-16,Meet the E-Board + Brunch. Dog included. 🥞  🔗go.fiu.edu/brunch-ig  🗓️Join us for brunch on Thursday at 3:30 p.m. VH131!!!  #fiu #brunch #computerscience #eboard #tech,VIDEO,REELS,https://www.instagram.com/reel/DUBmEhjj3Ua/,2026-01-27T18:56:11+0000,145,9,4196,145,9,7,22,190,6946,17.68,86534.21,IG reel,2026-01-27,2026,1,January,Tuesday,13,1 PM,4.528,3.213,1.655,,
18025191887790847,2026-08-16,"Making hardware come alive! Learn how sensors and Arduino help machines see, feel, and react to the real world 🤖✨  #fiu #hardware #robotics #init #explore",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DUBvrWUj-Ov/,2026-01-27T20:18:26+0000,40,1,820,40,1,3,3,49,2374,,,IG carousel,2026-01-27,2026,1,January,Tuesday,15,3 PM,5.976,0.829,2.895,15.0,0.0
18110213302578194,2026-08-16,"If the sky says it, you gotta listen 👀  Team Lead Mixer is calling — come vibe, meet the leads, and see what’s cooking 🚀  🔗go.fiu.edu/buildmixer-ig  #fiu #computerscience #technology #build #init",VIDEO,REELS,https://www.instagram.com/reel/DUG3gIQj2VX/,2026-01-29T20:04:49+0000,85,0,2041,85,0,3,15,108,3995,5.57,13808.69,IG reel,2026-01-29,2026,1,January,Thursday,15,3 PM,5.292,1.826,1.957,,
17906470101343432,2026-08-16,"Ready to level up your interview game? 🚀  Reach applications are now open!  Learn technical interview prep, sharpen your career readiness skills, and get ready to ace that interview and land real opportunities.💼  🔗go.fiu.edu/reachinterest-ig  #init #reach #tech #leetcode",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DURKgNPjwjT/,2026-02-02T20:01:27+0000,30,0,773,30,0,3,3,38,2186,,,IG carousel,2026-02-02,2026,2,February,Monday,15,3 PM,4.916,0.643,2.828,15.0,0.0
18073212470431759,2026-08-16,Join us for Robotics: Build a Mini Robot and bring hardware to life with a hands-on project. See you there!  #hardware #explore #init #fiu #tech,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DUTam94DtN_/,2026-02-03T17:00:00+0000,25,0,596,25,0,0,2,27,1857,,,IG carousel,2026-02-03,2026,2,February,Tuesday,12,12 PM,4.53,0.457,3.116,11.0,0.0
18123123523491199,2026-08-16,"If you want hands-on experience and real teams, init Build is for you!  Apply here: 🔗 https://go.fiu.edu/buildmember-ig  ⚠️ Deadline: Friday, Feb 6th, 2025  #computerscience #technology #weareinit",VIDEO,REELS,https://www.instagram.com/reel/DUVvXyVjl58/,2026-02-04T14:52:26+0000,118,1,1806,118,1,8,14,145,3290,18.98,39875.28,IG reel,2026-02-04,2026,2,February,Wednesday,9,9 AM,8.029,2.452,1.822,,
17855514099613351,2026-08-16,"Build your own 3D world from scratch with movement, shaders, and all. Intro to Game Dev starts here 🎮✨  🔗go.fiu.edu/gamedev-ig  #init #gamedev #explore #tech #shaders",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DUWUCfvDhrT/,2026-02-04T20:00:00+0000,33,0,646,33,0,2,2,40,2066,,,IG carousel,2026-02-04,2026,2,February,Wednesday,15,3 PM,6.192,0.676,3.198,11.0,0.0
18164848348405216,2026-08-16,"Ready to crush interviews and land that internship? 🚀  REACH Cohort applications are now open. Get hands-on with technical interview prep, resume reviews, and career readiness to level up your job search.  🔗 go.fiu.edu/reachinterest-ig  #fiu #init #reach #internships #tech",VIDEO,REELS,https://www.instagram.com/reel/DUYkL48jijx/,2026-02-05T17:00:00+0000,80,4,1744,80,4,3,23,115,3375,6.18,13245.09,IG reel,2026-02-05,2026,2,February,Thursday,12,12 PM,6.594,1.945,1.935,,
18421547953141737,2026-08-16,Master string problems used in technical interviews. REACH Tech Interview Prep: Strings 🔥  🔗go.fiu.edu/reachtip-ig  #fiu #init #reach #tech #interviews,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DUY6g4mE3ZG/,2026-02-05T20:15:00+0000,56,0,788,56,0,1,8,68,2195,,,IG carousel,2026-02-05,2026,2,February,Thursday,15,3 PM,8.629,1.15,2.786,10.0,0.0
18053393726443811,2026-08-16,Looking for love this Valentine’s? 🐶💖 Your perfect match might have four paws.  🔗go.fiu.edu/valentines-ig  #dogs #tech #fiu #init #valentines,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DUbJkK2jlQ5/,2026-02-06T17:05:39+0000,56,1,1243,56,1,1,8,71,3070,,,IG carousel,2026-02-06,2026,2,February,Friday,12,12 PM,5.712,1.201,2.47,7.0,0.0
17974542099005303,2026-08-16,"New semester, new builds 👀 Join us to see what projects are coming this spring.  #init #fiu #build #tech #projects",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DUbqAxHD591/,2026-02-06T21:49:11+0000,73,0,1145,73,0,5,9,91,3021,,,IG carousel,2026-02-06,2026,2,February,Friday,16,4 PM,7.948,1.539,2.638,13.0,1.0
17901257952376078,2026-08-16,Ever blank in an interview even though you knew the answer?👀  REACH got you. Come to our workshops so that never happens again.  Last day to apply to the interest form!  🔗 https://go.fiu.edu/reachinterest-ig  #init #reach #tech #computerscience #career,VIDEO,REELS,https://www.instagram.com/reel/DUlfkv_Ds8E/,2026-02-10T17:30:00+0000,75,7,1518,75,7,3,6,97,3332,6.26,12004.24,IG reel,2026-02-10,2026,2,February,Tuesday,12,12 PM,6.39,1.64,2.195,,
18008928173835645,2026-08-16,Press a button. Make something happen. 🎮 Come learn how game mechanics really work.  🔗go.fiu.edu/gamedev2-ig  #explore #init #tech #gamedev #computerscience,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DUoE8UwDmxo/,2026-02-11T17:35:00+0000,19,0,580,19,0,3,2,26,1809,,,IG carousel,2026-02-11,2026,2,February,Wednesday,12,12 PM,4.483,0.44,3.119,11.0,0.0
18509439805079359,2026-08-16,Would you hire you? 🤔 Let’s make sure recruiters would too.   🔗 https://go.fiu.edu/reachresume-ig  #resume #tech #init #fiu,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DUqygPBD_0R/,2026-02-12T18:51:59+0000,45,0,711,45,0,2,3,52,2027,,,IG carousel,2026-02-12,2026,2,February,Thursday,13,1 PM,7.314,0.879,2.851,9.0,0.0
17952861150074332,2026-08-16,Professional development looks different for everyone 😌  #init #tech #fiu,VIDEO,REELS,https://www.instagram.com/reel/DU08W9gjmWd/,2026-02-16T17:30:00+0000,84,3,1673,84,3,2,2,94,3240,9.5,17776.94,IG reel,2026-02-16,2026,2,February,Monday,12,12 PM,5.619,1.59,1.937,,
18120226792582742,2026-08-16,Curious about AI but don’t know where to start?  We got you 🤝 Come learn the fundamentals with us.  #explore #ai #machinelearning #init #tech,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DU3hJlrjj_U/,2026-02-17T17:30:00+0000,46,0,731,46,0,3,5,55,2056,,,IG carousel,2026-02-17,2026,2,February,Tuesday,12,12 PM,7.524,0.93,2.813,9.0,1.0
18104581936830062,2026-08-16,"Continue your game development journey by adding goals, coins, and an appealing user interface! 🎮  🔗go.fiu.edu/gamedev3-ig  #init #explore #gamedev #computerscience #tech",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DU6FIVPCcso/,2026-02-18T17:23:21+0000,34,0,657,34,0,0,1,38,1850,,,IG carousel,2026-02-18,2026,2,February,Wednesday,12,12 PM,5.784,0.643,2.816,9.0,0.0
17892505572420222,2026-08-16,Arrays always show up in interviews 👀 Come review the core concepts and get interview ready with REACH 💻🚀  #reach #tech #init #fiu #arrays,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DU8_aXDD-SH/,2026-02-19T20:31:07+0000,50,1,737,50,1,3,2,59,2124,,,IG carousel,2026-02-19,2026,2,February,Thursday,15,3 PM,8.005,0.998,2.882,12.0,0.0
18075988376100314,2026-08-16,"Meet your Engineering & Computing Science Senator Candidates! Ricardo Garcia and Bryan Gargurevich who are here to make a change.  Here is what they want to do for YOU: - Connecting CEC students to top-tier tech companies through real networking opportunities & internships - Securing funding & resources so organizations like INIT can host impactful events & workshops  - Building stronger bridges between CEC, SGA & university leadership — because you deserve better representation  If you are a student org and want to know how they can help comment “interested” to receive more info  Like, share, repost, and comment.  Voting happens March 10 and March 11  #sga #init #fiu #vote #tech",VIDEO,REELS,https://www.instagram.com/reel/DU_7hBuD0NP/,2026-02-20T23:55:00+0000,183,39,3549,183,39,6,26,273,6719,8.32,40757.06,IG reel,2026-02-20,2026,2,February,Friday,18,6 PM,7.692,4.617,1.893,,
18088869086328708,2026-08-16,We just want the best for you 😌   #init #tech #fiu,VIDEO,REELS,https://www.instagram.com/reel/DVJfYxZjN5L/,2026-02-24T17:02:44+0000,124,7,3289,124,7,9,8,154,6161,7.06,28651.12,IG reel,2026-02-24,2026,2,February,Tuesday,12,12 PM,4.682,2.604,1.873,,
18085007858520456,2026-08-16,Come learn the fundamentals for building websites!   Check out our Web Development cohort staring this month!  sign up: https://go.fiu.edu/webdev1-ig  #explore #websites #developer #init #fiu,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DVY_dmADhGs/,2026-03-02T17:30:00+0000,28,0,550,28,0,1,1,34,1552,,,IG carousel,2026-03-02,2026,3,March,Monday,12,12 PM,6.182,0.575,2.822,5.0,0.0
18095681668995260,2026-08-16,Come learn from the cutest game developer! 🐶👾  🔗: https://go.fiu.edu/gamedev3-ig  #fiu #init #weareinit #tech,VIDEO,REELS,https://www.instagram.com/reel/DVZQFTrD6O5/,2026-03-02T19:55:58+0000,102,12,1480,102,12,2,17,139,3107,5.89,11068.92,IG reel,2026-03-02,2026,3,March,Monday,14,2 PM,9.392,2.351,2.099,,
18352181938227023,2026-08-16,Teach AI to recognize handwritten digits 🤖  Neural nets made simple.  Sign up: https://go.fiu.edu/explore-ai2-ig  #fiu #init #explore #neuralnetwork #ai,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DVbkOyjDqRb/,2026-03-03T17:30:00+0000,26,0,502,26,0,2,6,34,1514,,,IG carousel,2026-03-03,2026,3,March,Tuesday,12,12 PM,6.773,0.575,3.016,7.0,0.0
18072476450180164,2026-08-16,Keep building your cozy game by adding a nice atmosphere using sounds and starting menu!  🔗https://go.fiu.edu/gamedev4-ig  #init #explore #gamedev #computer #tech,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DVeTSogkdsJ/,2026-03-04T18:59:45+0000,56,5,1164,56,5,1,4,67,3092,,,IG carousel,2026-03-04,2026,3,March,Wednesday,13,1 PM,5.756,1.133,2.656,22.0,0.0
18241885963306991,2026-08-16,"Take a break, sing your favorite songs, and enjoy a fun afternoon with the community!  🔗https://go.fiu.edu/karaoke-ig  #karaoke #fiu #tech",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DVguN4hjssF/,2026-03-05T17:33:31+0000,50,0,703,50,0,3,8,63,2108,,,IG carousel,2026-03-05,2026,3,March,Thursday,12,12 PM,8.962,1.065,2.999,10.0,0.0
18198038491341197,2026-08-16,( TIME CHANGE: 4:00pm - 5:30pm )Confidence in interviews starts with preparation. 🚀💬 Practice behavioral questions and get ready for your next opportunity.  🔗 https://go.fiu.edu/behavioral-ig  #fiu #init #reach #interview #tech,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DVg4MJklBva/,2026-03-05T19:00:00+0000,39,2,693,39,2,0,1,46,1941,,,IG carousel,2026-03-05,2026,3,March,Thursday,14,2 PM,6.638,0.778,2.801,13.0,0.0
17880235983476921,2026-08-16,"🚀 The INIT community just got an upgrade!  We've launched a new and improved Discord built for better conversations, career help, and real connections with students in tech.  Join the FIU tech community and start building with us!  🔗 discord.gg/init",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DVjxxESD9NM/,2026-03-06T22:02:15+0000,58,0,995,58,0,2,1,64,2959,,,IG carousel,2026-03-06,2026,3,March,Friday,17,5 PM,6.432,1.082,2.974,12.0,0.0
18093958028006697,2026-08-16,Have you heard the news? 📰  Polls are officially open! If you are a Computer Science or Engineering major remember to vote with your future in mind and leave a vote for Ricardo and Bryan!  🔗 voting.fiu.edu  #fiu,VIDEO,REELS,https://www.instagram.com/reel/DVtWdyqAh0C/,2026-03-10T15:18:17+0000,64,9,1684,64,9,0,6,89,2716,5.34,10166.9,IG reel,2026-03-10,2026,3,March,Tuesday,11,11 AM,5.285,1.505,1.613,,
18091113134469295,2026-08-16,Build something you can actually show recruiters 💻✨ Come learn how to create your own portfolio website using HTML and CSS  🔗 https://go.fiu.edu/webdev2-ig  #explore #init #fiu #project #tech,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DVtauzTjuJo/,2026-03-10T15:53:23+0000,16,0,367,16,0,0,1,18,1077,,,IG carousel,2026-03-10,2026,3,March,Tuesday,11,11 AM,4.905,0.304,2.935,3.0,0.0
17985565517791142,2026-08-16,Want to learn how to track objects 📍  Join us at our AI workshops and get ready to learn!  🔗https://go.fiu.edu/explore-ai3-ig  #fiu #explore #init #ai #tech,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DVtxb_OjwKE/,2026-03-10T19:11:47+0000,31,0,568,31,0,0,3,37,1647,,,IG carousel,2026-03-10,2026,3,March,Tuesday,15,3 PM,6.514,0.626,2.9,8.0,0.0
17952780867095264,2026-08-16,When the lighting in your game finally looks good 😌✨  Come learn shader tools with us.  🔗 https://go.fiu.edu/gamedev5-ig  #fiu #explore #init #shaders #tech,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DVwAYAgjtmT/,2026-03-11T16:00:00+0000,10,0,512,10,0,0,2,13,1393,,,IG carousel,2026-03-11,2026,3,March,Wednesday,12,12 PM,2.539,0.22,2.721,2.0,0.0
17905831920203332,2026-08-16,LinkedLists got you like 🤨? Come break them down and practice interview problems with us.  🔗 https://go.fiu.edu/linkedlist-ig  #init #fiu #reach #tech #lists,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DVys3gUjusU/,2026-03-12T17:08:03+0000,30,0,1023,30,0,1,11,45,2374,,,IG carousel,2026-03-12,2026,3,March,Thursday,13,1 PM,4.399,0.761,2.321,21.0,1.0
17980887230975586,2026-08-16,"You’re halfway through the semester 👀 The Mid-Semester Hackathon is your chance to regroup with your team, speed up development, and figure out what to improve before the final stretch.  Build together. Debug together. Ship together. 🚀💻  BUILD members only.  🔗https://go.fiu.edu/buildhack-ig  #fiu #build #tech #code #hackathon",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DV1YOfFFFMq/,2026-03-13T18:05:25+0000,36,2,733,36,2,1,2,44,2008,,,IG carousel,2026-03-13,2026,3,March,Friday,14,2 PM,6.003,0.744,2.739,13.0,0.0
17880357021477823,2026-08-16,"We’ve launched our new INIT Discord 🎉  A place for our community to stay connected, find upcoming events, join our LeetCode competitions, and talk tech with other builders.  New channels, new conversations, and a space where everyone can feel at home.  Join the community 👇 🔗 https://go.fiu.edu/initdiscord  #fiu #init #community #tech #discord",VIDEO,REELS,https://www.instagram.com/reel/DV1jFPjj5Q1/,2026-03-13T19:40:00+0000,72,4,1410,72,4,3,7,96,2965,9.98,19416.44,IG reel,2026-03-13,2026,3,March,Friday,15,3 PM,6.809,1.624,2.103,,
18122987659594707,2026-08-16,Static pages are cool… but interactive ones are better 😌 Level up your portfolio with CSS and JavaScript.  🔗 go.fiu.edu/webdev3-ig  #explore #fiu #init #tech #websites,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DV9JpQalI9H/,2026-03-16T18:31:55+0000,34,0,766,34,0,0,4,40,2022,,,IG carousel,2026-03-16,2026,3,March,Monday,14,2 PM,5.222,0.676,2.64,7.0,0.0
18190460944362306,2026-08-16,"Stop by our table at GC Lawn tomorrow to meet the Perplexity team, learn more about their new program, and connect with others interested in tech. Plus, you can grab free Chick-fil-A while you’re there! 💙💻  🔗https://go.fiu.edu/perplexity-ig  #spring #fiu #tech #students",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DV9TOFuD_xV/,2026-03-16T19:55:36+0000,52,0,1535,52,0,7,11,73,3307,,,IG carousel,2026-03-16,2026,3,March,Monday,15,3 PM,4.756,1.235,2.154,14.0,0.0
18101947820497908,2026-08-16,AI can group things by color… now you can too 🤖🎨 Come learn clustering and how it actually works.  🔗 go.fiu.edu/explore-ai-ig  #explore #init #fiu #ai #tech,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DV_dKNTlTh3/,2026-03-17T16:00:00+0000,21,0,592,21,0,1,1,26,1682,,,IG carousel,2026-03-17,2026,3,March,Tuesday,12,12 PM,4.392,0.44,2.841,5.0,1.0
18122284675590090,2026-08-16,He’s just here for the free stuff (everything) 🤩  #weareinit #computerscience #technology,VIDEO,REELS,https://www.instagram.com/reel/DWABtA4gmd2/,2026-03-17T21:20:56+0000,94,1,2719,94,1,2,6,112,5601,5.24,17068.51,IG reel,2026-03-17,2026,3,March,Tuesday,17,5 PM,4.119,1.894,2.06,,
17997784706874858,2026-08-16,Ever had a good project but it just didn’t look right? 😅 Let’s fix that with Figma.  🔗 go.fiu.edu/uiux-ig  #fiu #init #explore #tech #figma,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DWCGeRTFXG_/,2026-03-18T16:40:00+0000,19,0,767,19,0,2,4,25,2035,,,IG carousel,2026-03-18,2026,3,March,Wednesday,12,12 PM,3.259,0.423,2.653,12.0,0.0
18101669455738803,2026-08-16,Want to pitch your project idea? Learn how to create a proper resume?📚  Come to our workshop and learn how to pitch your projects at hackathons and during behavioral interviews!   🔗go.fiu.edu/projectpitch-ig  #fiu #init #reach #resume #tech,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DWEqGEOFbkO/,2026-03-19T16:30:00+0000,20,0,604,20,0,3,5,30,1601,,,IG carousel,2026-03-19,2026,3,March,Thursday,12,12 PM,4.967,0.507,2.651,6.0,0.0
18094801751031882,2026-08-16,Want to learn backend development! 🧑‍💻  Come to our workshop where we will teach you new backend concepts to help improve your website!  🔗go.fiu.edu/webdev4-ig  #fiu #init #explore #backenddeveloper #tech,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DWO-xYzldLK/,2026-03-23T16:43:14+0000,21,0,581,21,0,0,3,26,1615,,,IG carousel,2026-03-23,2026,3,March,Monday,12,12 PM,4.475,0.44,2.78,7.0,0.0
18079012754106230,2026-08-16,Want to learn more about AI mapping!📍  Come to our workshops and keep developing those skills and ideas!  🔗go.fiu.edu/ai5-ig   #fiu #explore #init #tech #ai,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DWRiipUFfKj/,2026-03-24T16:34:17+0000,32,1,662,32,1,1,8,42,1820,,,IG carousel,2026-03-24,2026,3,March,Tuesday,12,12 PM,6.344,0.71,2.749,6.0,0.0
18518779819076552,2026-08-16,Dive in to Cybersecurity! 🔒  Our workshops will focus on learning the fundamentals of cybersecurity!  🔗 go.fiu.edu/ex-cybersecurity-ig  #init #fiu #explore #cybersecurity #tech,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DWUG7UQlZcM/,2026-03-25T16:30:00+0000,26,0,724,26,0,1,7,34,1911,,,IG carousel,2026-03-25,2026,3,March,Wednesday,12,12 PM,4.696,0.575,2.64,14.0,0.0
18075533084168352,2026-08-16,Join init REACH to learn how to answer hard behavioral questions! 😌  #fiu #computerscience #technology,VIDEO,REELS,https://www.instagram.com/reel/DWW1zgcAnGy/,2026-03-26T18:01:09+0000,113,3,2880,113,3,4,7,134,5695,5.8,19275.78,IG reel,2026-03-26,2026,3,March,Thursday,14,2 PM,4.653,2.266,1.977,,
18117616855643306,2026-08-16,Remember to throw a Hashmap at any leetcode question! 📍  Come learn how to use Hashmaps and how to implement them!  🔗 go.fiu.edu/hashmaps-ig  #fiu #init #reach #tech #hashmap,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DWXDtz0FM_z/,2026-03-26T20:00:00+0000,28,0,707,28,0,1,2,31,2016,,,IG carousel,2026-03-26,2026,3,March,Thursday,16,4 PM,4.385,0.524,2.851,6.0,0.0
18066885266370413,2026-08-16,Get your team together and join us for an exciting Game Day! 🎮🎲  BUILD members only!  🔗https://go.fiu.edu/gameday-ig  #fiu #gameday #tech #computer,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DWZejpSlFPv/,2026-03-27T18:33:23+0000,72,0,1198,72,0,0,2,77,3219,,,IG carousel,2026-03-27,2026,3,March,Friday,14,2 PM,6.427,1.302,2.687,31.0,1.0
17902811556401231,2026-08-16,E-Board Feud Pt.2? 👀🤔  🔗 discord.gg/init  #computerscience #technology #weareinit,VIDEO,REELS,https://www.instagram.com/reel/DWZ127dgoj6/,2026-03-27T21:59:56+0000,144,11,3235,144,11,4,15,186,5222,16.03,59929.39,IG reel,2026-03-27,2026,3,March,Friday,17,5 PM,5.75,3.146,1.614,,
18005069864720214,2026-08-16,"MOUNT SINAI IS COMING TO FIU! 💙📘  Join us for an exclusive info session with Mount Sinai and hear directly from their CIO, Tom Gillette. Learn how YOU can be part of the their evolving tech program!  🔗 https://go.fiu.edu/mountsinai  #mountsinai #tech #health #internships",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DWZ_fSylKQp/,2026-03-27T23:21:09+0000,73,2,1621,73,2,6,13,102,4020,,,IG carousel,2026-03-27,2026,3,March,Friday,19,7 PM,6.292,1.725,2.48,14.0,0.0
18096024770023239,2026-08-16,Learn about creating extensions! 👨‍💻  Come to our Workshop on Monday and learn how to develop a working extension for automating job applications!  🔗 go.fiu.edu/webdev5-ig  #init #explore #tech #fiu #cs,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DWhV8fTlC7N/,2026-03-30T19:52:04+0000,65,0,921,65,0,2,3,73,2222,,,IG carousel,2026-03-30,2026,3,March,Monday,15,3 PM,7.926,1.235,2.413,17.0,1.0
18117303289571437,2026-08-16,Claude Code is here! 🤖  Come learn how to leverage AI and create cool projects with it!  🔗 go.fiu.edu/advanceai-ig  #init #explore #tech #ai #fiu,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DWjnsPfFRu3/,2026-03-31T17:05:37+0000,46,0,804,46,0,6,6,60,2280,,,IG carousel,2026-03-31,2026,3,March,Tuesday,13,1 PM,7.463,1.015,2.836,7.0,0.0
18148314823478327,2026-08-16,Don’t want to be hacked? 👾  Come to our workshops and learn about vulnerabilities and how to spot them and prevent attacks!  🔗 go.fiu.edu/cybersecurity2-ig  #init #explore #tech #fiu #cybersecurity,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DWmIdfhlfQF/,2026-04-01T16:30:00+0000,24,0,589,24,0,1,1,27,1790,,,IG carousel,2026-04-01,2026,4,April,Wednesday,12,12 PM,4.584,0.457,3.039,2.0,0.0
18076237991158460,2026-08-16,Can you guess what it is? 📻  Comment below your best guess!  #init #fiu #tech #hack #ai,VIDEO,REELS,https://www.instagram.com/reel/DWmQBBSgrjc/,2026-04-01T17:39:27+0000,72,20,1912,72,20,2,13,119,3122,5.45,12347.81,IG reel,2026-04-01,2026,4,April,Wednesday,13,1 PM,6.224,2.013,1.633,,
